Nanometers   Percentual
-----------------------
501.8,        70.9
502.3,        70.9
502.9,        70.1
503.4,        70.0
504.0,        70.1
504.5,        69.8
505.1,        69.9
505.6,        69.2
506.2,        69.1
506.7,        69.4
507.3,        69.3
507.8,        69.9
508.4,        69.8
508.9,        69.3
509.5,        69.7
510.0,        69.9
510.6,        69.8
511.1,        69.6
511.7,        69.4
512.2,        69.6
512.8,        69.0
513.3,        68.8
513.9,        68.0
514.4,        67.5
515.0,        67.3
515.5,        66.2
516.1,        65.9
516.6,        65.9
517.2,        65.3
517.7,        64.8
518.3,        64.0
518.8,        64.0
519.4,        63.3
519.9,        63.8
520.5,        62.9
521.0,        62.4
521.6,        62.6
522.1,        62.6
522.7,        62.5
523.2,        62.3
523.8,        62.3
524.3,        62.5
524.9,        62.7
525.4,        63.0
526.0,        63.4
526.5,        63.6
527.1,        64.3
527.6,        64.7
528.1,        65.1
528.7,        65.2
529.2,        65.4
529.8,        65.9
530.3,        65.7
530.9,        65.8
531.4,        66.6
532.0,        67.7
532.5,        68.5
533.1,        70.5
533.6,        73.1
534.2,        75.3
534.7,        75.6
535.3,        74.2
535.8,        72.8
536.4,        71.4
536.9,        69.3
537.5,        69.0
538.0,        68.6
538.6,        69.2
539.1,        68.5
539.7,        68.3
540.2,        69.0
540.8,        71.9
541.3,        76.0
541.9,        80.0
542.4,        82.8
543.0,        84.6
543.5,        84.8
544.1,        83.5
544.6,        82.8
545.2,        82.6
545.7,        82.5
546.3,        84.2
546.8,        86.5
547.4,        88.6
547.9,        87.4
548.5,        83.6
549.0,        80.6
549.6,        78.8
550.1,        76.9
550.7,        75.3
551.2,        73.6
551.8,        72.3
552.3,        71.5
552.9,        71.6
553.4,        72.3
554.0,        73.4
554.5,        75.0
555.1,        76.2
555.6,        77.5
556.2,        78.5
556.7,        79.3
557.3,        79.7
557.8,        80.8
558.4,        82.1
558.9,        83.7
559.5,        84.6
560.0,        85.4
560.6,        86.6
561.1,        88.3
561.7,        90.9
562.2,        93.1
562.8,        96.3
563.3,        98.5
563.9,       100.4
564.4,       101.1
565.0,       102.7
565.5,       105.0
566.1,       106.1
566.6,       107.6
567.2,       109.2
567.7,       110.0
568.3,       110.0
568.8,       108.9
569.4,       106.6
569.9,       104.0
570.5,       101.4
571.0,        98.6
571.6,        94.6
572.1,        89.8
572.7,        85.4
573.2,        82.4
573.8,        80.0
574.3,        79.1
574.9,        77.8
575.4,        75.7
576.0,        75.2
576.5,        76.4
577.1,        81.7
577.6,        88.1
578.2,        93.9
578.7,        96.4
579.3,        98.9
579.8,       102.7
580.4,       108.5
580.9,       110.0
581.5,       110.0
582.0,       109.3
582.6,       108.8
583.1,       109.7
583.7,       110.0
584.2,       110.0
584.8,       110.0
585.3,       110.0
585.9,       110.0
586.4,       110.0
587.0,       110.0
587.5,       110.0
588.1,       110.0
588.6,       110.0
589.2,       110.0
589.7,       110.0
590.3,       110.0
590.8,       110.0
591.4,       110.0
591.9,       110.0
592.5,       110.0
593.0,       110.0
593.6,       110.0
594.1,       110.0
594.7,       110.0
595.2,       110.0
595.8,       110.0
596.3,       110.0
596.9,       110.0
597.4,       110.0
598.0,       110.0
598.5,       110.0
599.1,       110.0
599.6,       110.0
600.2,       110.0
600.7,       110.0
601.3,       110.0
601.8,       110.0
602.4,       110.0
602.9,       110.0
603.5,       110.0
604.0,       110.0
604.6,       110.0
605.1,       110.0
605.7,       110.0
606.2,       110.0
606.8,       110.0
607.3,       110.0
607.9,       110.0
608.4,       110.0
609.0,       110.0
609.5,       110.0
610.1,       110.0
610.6,       107.3
611.2,       105.5
611.7,       105.7
612.3,       107.0
612.8,       110.0
613.4,       110.0
613.9,       110.0
614.5,       110.0
615.0,       110.0
615.6,       110.0
616.1,       110.0
616.7,       110.0
617.2,       110.0
617.8,       110.0
618.3,       110.0
618.9,       110.0
619.4,       110.0
620.0,       110.0
620.5,       110.0
621.1,       110.0
621.6,       110.0
622.2,       110.0
622.7,       110.0
623.3,       110.0
623.8,       110.0
624.4,       110.0
624.9,       110.0
625.5,       110.0
626.0,       110.0
626.6,       110.0
627.1,       110.0
627.6,       110.0
628.2,       110.0
628.7,       110.0
629.3,       110.0
629.8,       110.0
630.4,       110.0
630.9,       110.0
631.5,       110.0
632.0,       110.0
632.6,       110.0
633.1,       110.0
633.7,       110.0
634.2,       110.0
634.8,       110.0
635.3,       110.0
635.9,       110.0
636.4,       110.0
637.0,       110.0
637.5,       110.0
638.1,       110.0
638.6,       110.0
639.2,       110.0
639.7,       110.0
640.3,       110.0
640.8,       110.0
641.4,       110.0
641.9,       110.0
642.5,       110.0
643.0,       110.0
643.6,       110.0
644.1,       110.0
644.7,        98.1
645.2,        89.2
645.8,        84.7
646.3,        82.8
646.9,        81.8
647.4,        80.8
648.0,        80.0
648.5,        78.6
649.1,        78.0
649.6,        77.9
650.2,        78.3
650.7,        78.7
651.3,        80.4
651.8,        83.0
652.4,        86.0
652.9,        90.1
653.5,        93.8
654.0,        98.0
654.6,       103.3
655.1,       108.4
655.7,       110.0
656.2,       110.0
656.8,       110.0
657.3,       110.0
657.9,       110.0
658.4,       110.0
659.0,       110.0
659.5,       110.0
660.1,       110.0
660.6,       110.0
661.2,       110.0
661.7,       110.0
662.3,       110.0
662.8,       110.0
663.4,       110.0
663.9,       110.0
664.5,       110.0
665.0,       108.8
665.6,       108.8
666.1,       108.0
666.7,       105.9
667.2,       107.4
667.8,       110.0
668.3,       110.0
668.9,       110.0
669.4,       110.0
670.0,       110.0
670.5,       110.0
671.1,       110.0
671.6,       110.0
672.2,       110.0
672.7,       110.0
673.3,       110.0
673.8,       110.0
674.4,       110.0
674.9,       110.0
675.5,       110.0
676.0,       110.0
676.6,       110.0
677.1,       110.0
677.7,       110.0
678.2,       110.0
678.8,       110.0
679.3,       110.0
679.9,       110.0
680.4,       110.0
681.0,       110.0
681.5,       110.0
682.1,       110.0
682.6,       110.0
683.2,       110.0
683.7,       110.0
684.3,       110.0
684.8,       110.0
685.4,       110.0
685.9,       110.0
686.5,       110.0
687.0,       110.0
687.6,       110.0
688.1,       110.0
688.7,       110.0
689.2,       110.0
689.8,       110.0
690.3,       110.0
690.9,       110.0
691.4,       110.0
692.0,       110.0
692.5,       110.0
693.1,       110.0
693.6,       110.0
694.2,       110.0
694.7,       110.0
695.3,       110.0
695.8,       110.0
696.4,       110.0
696.9,       110.0
697.5,       110.0
698.0,       110.0
698.6,       110.0
699.1,       110.0
699.7,       110.0
700.2,       110.0
700.8,       110.0
701.3,       110.0
701.9,       110.0
702.4,       110.0
703.0,       110.0
703.5,       110.0
704.1,       110.0
704.6,       110.0
705.2,       110.0
705.7,       110.0
706.3,       110.0
706.8,       110.0
707.4,       110.0
707.9,       110.0
708.5,       110.0
709.0,       110.0
709.6,       110.0
710.1,       110.0
710.7,       110.0
711.2,       110.0
711.8,       110.0
712.3,       110.0
712.9,       110.0
713.4,       110.0
714.0,       110.0
714.5,       110.0
715.1,       110.0
715.6,       110.0
716.2,       110.0
716.7,       110.0
717.3,       110.0
717.8,       110.0
718.4,       110.0
718.9,       110.0
719.5,       110.0
720.0,       110.0
720.6,       110.0
721.1,       110.0
721.7,       110.0
722.2,       110.0
722.8,       110.0
723.3,       110.0
723.9,       110.0
724.4,       110.0
725.0,       110.0
725.5,       110.0
726.1,       110.0
726.6,       110.0
727.2,       110.0
727.7,       110.0
728.2,       110.0
728.8,       110.0
729.3,       110.0
729.9,       110.0
730.4,       110.0
731.0,       110.0
731.5,       110.0
732.1,       110.0
732.6,       110.0
733.2,       110.0
733.7,       110.0
734.3,       110.0
734.8,       110.0
735.4,       110.0
735.9,       110.0
736.5,       110.0
737.0,       110.0
737.6,       110.0
738.1,       110.0
738.7,       110.0
739.2,       110.0
739.8,       110.0
740.3,       110.0
740.9,       110.0
741.4,       110.0
742.0,       110.0
742.5,       110.0
743.1,       110.0
743.6,       110.0
744.2,       110.0
744.7,       110.0
745.3,       110.0
745.8,       110.0
746.4,       110.0
746.9,       110.0
747.5,       110.0
748.0,       110.0
748.6,       110.0
749.1,       110.0
749.7,       110.0
750.2,       110.0
750.8,       110.0
751.3,       110.0
751.9,       110.0
752.4,       110.0
753.0,       110.0
753.5,       110.0
754.1,       110.0
754.6,       110.0
755.2,       110.0
755.7,       110.0
756.3,       110.0
756.8,       110.0
757.4,       110.0
757.9,       110.0
758.5,       110.0
759.0,       110.0
759.6,       110.0
760.1,       110.0
760.7,       110.0
761.2,       110.0
761.8,       110.0
762.3,       110.0
762.9,       110.0
763.4,       110.0
764.0,       110.0
764.5,       110.0
765.1,       110.0
765.6,       110.0
766.2,       110.0
766.7,       110.0
767.3,       110.0
767.8,       110.0
768.4,       110.0
768.9,       110.0
769.5,       110.0
770.0,       110.0
770.6,       110.0
771.1,       110.0
771.7,       110.0
772.2,       110.0
772.8,       110.0
773.3,       110.0
773.9,       110.0
774.4,       110.0
775.0,       110.0
775.5,       110.0
776.1,       110.0
